word,synonyms,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เดินเล่น - VERB),,0.01893225547137839,-0.011540008686987279,0.007392246784391111,pos
(ซ่อน - VERB),"['ซุกซ่อน', 'แฝง', 'ซ่อนเร้น', 'ซุก', 'เร้น']",0.010681921274850946,-0.003304985701410699,0.007376935573440248,pos
(ลิ้มรส - VERB),,0.019327127337052826,-0.02668984251307295,-0.007362715176020124,neg
(ยักษ์ - ADJ),"['สิงโต', 'งู', 'มหึมา', 'ค้างคาว', 'แต้วแล้ว']",0.013616682782661014,-0.006258307899617106,0.007358374883043908,pos
(โจมตี - VERB),"['ประณาม', 'รุกราน', 'กวาดล้าง', 'ต่อต้าน', 'สังหาร']",0,-0.007354145239147934,-0.007354145239147934,neg
(ตื่นเต้น - VERB),"['ประหลาดใจ', 'ทึ่ง', 'ดีใจ', 'ตื่นตาตื่นใจ', 'สะเทือนใจ']",0.012504296295494809,-0.0051643760309848475,0.0073399202645099615,pos
(จ๊อกกิ้ง - VERB),"['ปรู๊ด', 'กะโผลกกะเผลก', 'กะเผลก', 'จู๊ด', 'ปร๋อ']",0.010437283070334737,-0.0031122809090590622,0.007325002161275674,pos
(เลื่อน - VERB),"['เกลา', 'เคลื่อน', 'ถ่ายโอน', 'ลดหลั่น', 'หัก']",0.005691919819096203,-0.013016767455146235,-0.007324847636050032,neg
(ลา - ADJ),"['แบ', 'ศยาม', 'ลึม', 'โป', 'เย']",0.007315677514991604,0,0.007315677514991604,pos
(ขี่ - VERB),"['สามล้อ', 'วิ่ง', 'จูง', 'ตัดหน้า', 'มอเตอร์ไซค์']",0.012967415492101739,-0.0056627429502687536,0.0073046725418329855,pos
(คนป่า - VERB),,0,-0.0072734914329519425,-0.0072734914329519425,neg
(กัดเซาะ - VERB),,0,-0.007240329617908088,-0.007240329617908088,neg
(ดำน้ำ - VERB),"['ทัศนาจร', 'ว่ายน้ำ', 'ผจญภัย', 'ตกปลา', 'ประดาน้ำ']",0.007229342774785315,0,0.007229342774785315,pos
(จุดสนใจ - VERB),,0,-0.007223772018572111,-0.007223772018572111,neg
(โล่ง - ADV),"['อัดอั้น', 'ปลอดโปร่ง', 'อึดอัด', 'ตะขิดตะขวง', 'ครึ้ม']",0,-0.007210195820784747,-0.007210195820784747,neg
(หาย - ADJ),"['หายหน้า', 'ลบเลือน', 'หดหาย', 'หมดสิ้น', 'หายตัว']",0,-0.00720566732679624,-0.00720566732679624,neg
(ถกเถียง - VERB),"['โต้เถียง', 'โต้แย้ง', 'ขัดแย้ง', 'ทะเลาะเบาะแว้ง', 'วิพากษ์วิจารณ์']",0,-0.007202057273025301,-0.007202057273025301,neg
(อิ่มตัว - ADJ),"['กรด', 'โซเดียม', 'ยูริก', 'กำมะถัน', 'แคลเซียม']",0,-0.00718765315847925,-0.00718765315847925,neg
(เฉลิมฉลอง - VERB),"['ฉลอง', 'พระราชพิธี', 'สมโภช', 'เฉลิมพระชนมพรรษา', 'จัดงาน']",0.00718006160788308,0,0.00718006160788308,pos
(จอง - VERB),"['เช่า', 'ตั๋ว', 'นัดหมาย', 'ถ่ายรูป', 'จับจอง']",0.015179837715901267,-0.008010318433936145,0.007169519281965122,pos
(เตียง - VERB),"['โซฟา', 'ฟูก', 'ที่นอน', 'เก้าอี้', 'เบาะ']",0.009191382449504655,-0.01634877384196185,-0.007157391392457196,neg
(เกลียด - ADJ),"['อิจฉา', 'สงสาร', 'ขยะแขยง', 'เจ็บใจ', 'รังเกียจ']",0,-0.007153426505314674,-0.007153426505314674,neg
(ล่ม - VERB),"['อับปาง', 'กลไฟ', 'ถล่ม', 'เฟอร์รี่', 'สำเภา']",0,-0.007105349572831501,-0.007105349572831501,neg
(พัง - VERB),"['พังทลาย', 'ผุ', 'ถล่ม', 'ยับเยิน', 'ล้ม']",0,-0.0071025526429895226,-0.0071025526429895226,neg
(แชร์ - ADJ),"['แอ๊ค', 'ลิ่ง', 'ลงขัน', 'เพลย์', 'เคาท์']",0,-0.00710005497553431,-0.00710005497553431,neg
(หาย - VERB),"['หายหน้า', 'ลบเลือน', 'หดหาย', 'หมดสิ้น', 'หายตัว']",0,-0.007079265585143656,-0.007079265585143656,neg
(ถุงยางอนามัย - VERB),,0,-0.0070438538608160566,-0.0070438538608160566,neg
(คาย - VERB),"['สะแก', 'บุบ', 'หลาม', 'โป่ง', 'แขม']",0.007037129820655129,0,0.007037129820655129,pos
(รูปถ่าย - VERB),"['ภาพถ่าย', 'รูปภาพ', 'ต้นฉบับ', 'แผนที่', 'เอกสาร']",0.02049091134874633,-0.013458013809557972,0.007032897539188359,pos
(ลาย - VERB),"['ลวดลาย', 'ผ้าลาย', 'พู่กัน', 'ดอกจัน', 'ระบายสี']",0.006988099579880487,0,0.006988099579880487,pos
(โคตร - ADJ),"['ชะมัด', 'ฮึ่ย', 'ชิบ', 'ระยำ', 'อุ๊ย']",0.006988099579880487,0,0.006988099579880487,pos
(โกรธ - VERB),"['โมโห', 'น้อยใจ', 'เสียใจ', 'หงุดหงิด', 'แค้น']",0,-0.006971915676402272,-0.006971915676402272,neg
(เลวร้าย - VERB),"['ย่ำแย่', 'ยากลำบาก', 'น่ากลัว', 'ตกต่ำ', 'เสื่อมโทรม']",0,-0.006969536670142883,-0.006969536670142883,neg
(สวยงาม - ADJ),"['งดงาม', 'งาม', 'หรูหรา', 'อลังการ', 'รื่นรมย์']",0.029643073460029673,-0.022708569412823378,0.0069345040472062955,pos
(ตก - VERB),"['ตกใน', 'จม', 'ตกหนัก', 'หล่น', 'ร่วง']",0.03023792702631381,-0.023310343177398333,0.006927583848915477,pos
(อาหาร - VERB),"['อาหารว่าง', 'ของว่าง', 'ของหวาน', 'เนื้อสัตว์', 'ผลไม้']",0.006882619318889665,0,0.006882619318889665,pos
(สวมใส่ - VERB),"['สวม', 'สรวม', 'นุ่ง', 'แต่งกาย', 'แต่งตัว']",0,-0.006878136993760048,-0.006878136993760048,neg
(ลำห้วย - ADV),"['ลำธาร', 'ทะเลสาบ', 'แอ่งน้ำ', 'บึง', 'สระน้ำ']",0,-0.006853656689527726,-0.006853656689527726,neg
(มืด - ADV),"['สลัว', 'สว่าง', 'มืดมน', 'ว่างเปล่า', 'เงียบ']",0,-0.00682402549509549,-0.00682402549509549,neg
(กุ้งมังกร - VERB),"['กั้ง', 'เห็ด', 'ปลาหมึก', 'ปลาตะเพียน', 'กะพง']",0.005691919819096203,-0.012504296295494809,-0.006812376476398606,neg
(รบกวน - ADJ),"['ทำร้าย', 'ซ้ำเติม', 'เบียดเบียน', 'บีบคั้น', 'ปลุก']",0.011383839638192407,-0.004572975269969534,0.006810864368222873,pos
(มหัศจรรย์ - ADV),"['ลี้ลับ', 'เร้นลับ', 'รื่นรมย์', 'อัศจรรย์', 'งดงาม']",0,-0.006786519784307012,-0.006786519784307012,neg
(กล้วย - ADV),"['มะม่วง', 'เห็ด', 'ทุเรียน', 'กระเทียม', 'ตะไคร้']",0.006773766494020313,0,0.006773766494020313,pos
(อัปยศ - ADJ),"['อดสู', 'ชอกช้ำ', 'ร้าวฉาน', 'ชิงชัง', 'อยุติธรรม']",0,-0.0067624370313463765,-0.0067624370313463765,neg
(อดสู - ADJ),"['สังเวช', 'พรั่นพรึง', 'สยดสยอง', 'สะพรึงกลัว', 'อัปยศ']",0,-0.0067624370313463765,-0.0067624370313463765,neg
(ลิฟต์ - ADV),"['ลิฟท์', 'บันไดเลื่อน', 'บันได', 'ห้องน้ำ', 'ตะกาย']",0,-0.0067540483977792274,-0.0067540483977792274,neg
(ดึกดื่น - ADJ),"['ดึก', 'มืดค่ำ', 'ค่ำ', 'รุ่งเช้า', 'เที่ยง']",0.006739716199587652,0,0.006739716199587652,pos
(สีน้ำตาล - ADJ),,0,-0.006721886262551707,-0.006721886262551707,neg
(แพง - ADJ),"['ย่อมเยา', 'ขายปลีก', 'อร่อย', 'แย่', 'เหลือเฟือ']",0.0199981320599848,-0.026718136596888216,-0.006720004536903416,neg
(นิสัย - VERB),"['อุปนิสัย', 'บุคลิก', 'มารยาท', 'รสนิยม', 'ค่านิยม']",0,-0.006711160745545518,-0.006711160745545518,neg
(เจอ - ADJ),"['พบ', 'คบ', 'คุย', 'พูดถึง', 'ทะเลาะ']",0,-0.006667581779665353,-0.006667581779665353,neg
(เคล็ดลับ - ADJ),"['จุดประสงค์', 'บทสรุป', 'จุดมุ่งหมาย', 'พรสวรรค์', 'ผลงาน']",0,-0.006664123467496342,-0.006664123467496342,neg
(ตอนเย็น - ADJ),"['ตอนเช้า', 'เช้า', 'ค่ำ', 'บ่าย', 'พรุ่งนี้']",0.008962706846358628,-0.0023140919920259973,0.006648614854332631,pos
(โมต - VERB),"['ดักท์', 'เจค', 'ดักส์', 'เจ็กท์', 'เจ็คท์']",0,-0.006648019380545644,-0.006648019380545644,neg
(ปนเปื้อน - VERB),,0,-0.006625287159725695,-0.006625287159725695,neg
(ระบุ - VERB),"['เปิดเผย', 'กำหนด', 'บัญญัติ', 'อ้าง', 'ยืนยัน']",0.0041937718759362235,-0.010817123383055295,-0.006623351507119072,neg
(เล่น - VERB),"['ซ้อม', 'แข่ง', 'เต้นรำ', 'หยอก', 'เล่นตลก']",0.02491774946243226,-0.01830380472813886,0.006613944734293397,pos
(ล้มเหลว - VERB),"['ผิดพลาด', 'ยากลำบาก', 'หายนะ', 'ผันผวน', 'พ่ายแพ้']",0,-0.006609971402821398,-0.006609971402821398,neg
(อดทน - ADJ),"['อดกลั้น', 'พากเพียร', 'กล้าหาญ', 'ซื่อสัตย์', 'มุ่งมั่น']",0,-0.006609971402821398,-0.006609971402821398,neg
(สุเหร่า - VERB),"['ธากา', 'คอนสแตนติโนเปิล', 'พิหาร', 'บัวโนสไอเรส', 'กอล']",0,-0.006609971402821398,-0.006609971402821398,neg
(ดีงาม - ADJ),"['สูงส่ง', 'งดงาม', 'เร้นลับ', 'ชาญฉลาด', 'ศักดิ์สิทธิ์']",0,-0.006609971402821398,-0.006609971402821398,neg
(พัน - ADJ),"['ร้อย', 'หมื่น', 'สิบ', 'ล้าน', 'พันล้าน']",0,-0.006609971402821398,-0.006609971402821398,neg
(คลับ - VERB),"['เซ็นเตอร์', 'ไนท์', 'ซุปเปอร์', 'มินิ', 'แกรนด์']",0.015134773749333218,-0.008536005763755343,0.006598767985577875,pos
(ยอดเยี่ยม - ADV),"['โด่งดัง', 'ดีเด่น', 'สุดยอด', 'ยิ่งใหญ่', 'เยี่ยมยอด']",0.01423785594639866,-0.02083377727095435,-0.006595921324555691,neg
(ถาง - VERB),"['หักร้าง', 'แผ้ว', 'พง', 'หิมพานต์', 'โกงกาง']",0.006562172022842317,0,0.006562172022842317,pos
(อนุญาต - VERB),"['มอบอำนาจ', 'ผ่อนผัน', 'มอบฉันทะ', 'อนุมัติ', 'จดทะเบียน']",0.01499435689938477,-0.008453766504807085,0.006540590394577685,pos
(หลอกลวง - ADJ),"['เอาเปรียบ', 'เอารัดเอาเปรียบ', 'หลอก', 'ข่มขู่', 'กลั่นแกล้ง']",0.005507773773695748,-0.012019321903890377,-0.006511548130194629,neg
(ลเจ็ต - VERB),,0.04350809943911892,-0.050017185181979236,-0.006509085742860313,neg
(หมวก - ADJ),"['หมวกแก๊ป', 'ถุงมือ', 'เสื้อคลุม', 'หมวกนิรภัย', 'แว่นตา']",0,-0.006508383727573118,-0.006508383727573118,neg
(ระเบียง - VERB),"['นอกชาน', 'ทางเท้า', 'ด้านหน้า', 'เฉลียง', 'โถง']",0,-0.0065046634918364266,-0.0065046634918364266,neg
(เสื้อยืด - ADJ),,0,-0.00648843975292274,-0.00648843975292274,neg
(ล้มเหลว - ADJ),"['ผิดพลาด', 'ยากลำบาก', 'หายนะ', 'ผันผวน', 'พ่ายแพ้']",0,-0.00648843975292274,-0.00648843975292274,neg
(ตะกร้า - ADJ),"['กะละมัง', 'กระจาด', 'ถุง', 'กระบุง', 'ถาด']",0,-0.00648843975292274,-0.00648843975292274,neg
(แทง - VERB),"['เชือด', 'งับ', 'ทุบตี', 'ตะปบ', 'ยิง']",0,-0.00648843975292274,-0.00648843975292274,neg
(ดีเยี่ยม - VERB),,0.011028094649498893,-0.004540516453260445,0.006487578196238447,pos
(อาชีพ - VERB),"['วิชาชีพ', 'ธุรกิจ', 'กิจกรรม', 'กิจการ', 'โรคศิลปะ']",0,-0.006442375779017609,-0.006442375779017609,neg
(ดำรงชีวิต - VERB),"['บริโภค', 'อยู่รอด', 'เรียนรู้', 'ประพฤติปฏิบัติ', 'ปรับตัว']",0,-0.006442375779017609,-0.006442375779017609,neg
(อา - VERB),"['เปร', 'ฮ้อ', 'เวียด', 'จิ', 'เฮีย']",0,-0.006442375779017609,-0.006442375779017609,neg
(ถ่ายรูป - ADJ),"['ถ่ายภาพ', 'เต้นรำ', 'ถ่าย', 'ถ่ายแบบ', 'เที่ยว']",0,-0.006429849470844058,-0.006429849470844058,neg
(วิ่ง - VERB),"['เดิน', 'แล่น', 'กระโจน', 'กระโดด', 'คลาน']",0,-0.006416345977890266,-0.006416345977890266,neg
(อวด - ADJ),"['โชว์', 'เอาใจ', 'จีบ', 'ถ่ายรูป', 'ปิ๊ง']",0,-0.006409871360354554,-0.006409871360354554,neg
(รวย - VERB),"['ร่ำรวย', 'มั่งมี', 'คนรวย', 'โง่', 'เลว']",0,-0.006403409796483228,-0.006403409796483228,neg
(ใสสะอาด - VERB),,0.011118172435434124,-0.00471930350528333,0.0063988689301507935,pos
(แพคเกจ - VERB),"['แพ็คเกจ', 'อีเวนท์', 'ไนท์', 'โรด', 'ซาฟารี']",0,-0.006396961246839237,-0.006396961246839237,neg
(อาเจียน - VERB),"['คลื่นไส้', 'สำลัก', 'หน้ามืด', 'เป็นลม', 'ปวดท้อง']",0,-0.006384103033277752,-0.006384103033277752,neg
(พลุกพล่าน - VERB),"['แน่นขนัด', 'คลาคล่ำ', 'บางตา', 'หนาตา', 'รถรา']",0.0150948700000066,-0.008718067205391021,0.006376802794615579,pos
(ใบขับขี่ - VERB),,0,-0.006358541059170534,-0.006358541059170534,neg
(หยาบคาย - ADJ),"['ส่อเสียด', 'ประชดประชัน', 'แดกดัน', 'ถากถาง', 'เกรี้ยวกราด']",0.005691919819096203,-0.012039232415245817,-0.006347312596149614,neg
(โอ - ADJ),"['ซีย์', 'ปทาวน์', 'เนท', 'ปเปอร์', 'รื่ง']",0,-0.006333182969203751,-0.006333182969203751,neg
(ยั่งยืน - VERB),"['พอเพียง', 'ราบรื่น', 'มั่นคง', 'สมบูรณ์แบบ', 'แน่นแฟ้น']",0,-0.00631429673768525,-0.00631429673768525,neg
(เร่ - ADJ),"['ของเถื่อน', 'แม่ค้า', 'หาบเร่', 'แผงลอย', 'ข้าวแกง']",0,-0.006308026333774938,-0.006308026333774938,neg
(ดุร้าย - ADJ),"['ปลาวาฬ', 'หมูป่า', 'เลื้อยคลาน', 'จิ้งจอก', 'เชื่อง']",0,-0.006297874475391133,-0.006297874475391133,neg
(กิ - VERB),"['ชิ', 'ดะ', 'โตะ', 'โมะ', 'โอะ']",0,-0.006287326008128282,-0.006287326008128282,neg
(กรรโชก - VERB),"['วิ่งราว', 'อัประไมย', 'ฉกชิง', 'กลุ้มรุม', 'ฉ้อ']",0,-0.006285790641581731,-0.006285790641581731,neg
(อนุรักษ์นิยม - VERB),,0,-0.00626447980089878,-0.00626447980089878,neg
(ฝึกฝน - VERB),"['ฝึก', 'ขัดเกลา', 'อบรม', 'เรียนรู้', 'ทักษะ']",0,-0.00626447980089878,-0.00626447980089878,neg
(เสรี - ADJ),"['เสรีนิยม', 'จักรวรรดินิยม', 'อนาธิปัตย์', 'พลวัต', 'ทุนนิยม']",0.010586970863518938,-0.0043747813485615445,0.0062121895149573935,pos
(อินเดีย - VERB),"['อาหรับ', 'จีน', 'อียิปต์', 'เวียดนาม', 'ฝรั่งเศส']",0,-0.006203303240343128,-0.006203303240343128,neg
(กระบี่ - VERB),"['พิจิตร', 'อุตรดิตถ์', 'แกลง', 'กาญจนบุรี', 'เพชรบูรณ์']",0.008249817111597418,-0.014447556562929783,-0.0061977394513323646,neg
(ซ้ำ - ADV),"['ปากเปล่า', 'ง้าก', 'ลงเอย', 'ลงท้าย', 'ประโยค']",0,-0.006183005886051523,-0.006183005886051523,neg
(กระจาย - VERB),"['เคลื่อนย้าย', 'แผ่ขยาย', 'ขยายตัว', 'แผ่', 'แผ่กระจาย']",0,-0.006179605079831704,-0.006179605079831704,neg
(แออัดยัดเยียด - VERB),,0,-0.006179087405382042,-0.006179087405382042,neg
(ถ้วย - VERB),"['ชาม', 'ถาด', 'ขวด', 'จาน', 'จอก']",0.013960189677600097,-0.007812666476607881,0.006147523200992216,pos
(เกาะ - ADJ),"['ชายหาด', 'หมู่เกาะ', 'ภูเขา', 'หาด', 'ดอกไม้ทะเล']",0,-0.006137374413634167,-0.006137374413634167,neg
(โง่เง่า - ADJ),"['ขี้เหนียว', 'กะล่อน', 'ใจดำ', 'หัวโบราณ', 'ระยำ']",0,-0.00612553762595117,-0.00612553762595117,neg
(จักรยาน - ADJ),"['รถจักรยาน', 'มอเตอร์ไซค์', 'มอเตอร์ไซด์', 'รถจักรยานยนต์', 'รถ']",0,-0.00612553762595117,-0.00612553762595117,neg
(เสมอ - ADV),"['ตลอด', 'ร่ำไป', 'ตามลำพัง', 'เนือง', 'ในขณะนี้']",0.012762756200343442,-0.006638079262794887,0.006124676937548554,pos
(เฉลี่ย - VERB),"['ต่ำสุด', 'ร้อยละ', 'อัตราส่วน', 'ถัว', 'ประมาณ']",0,-0.006119636337294183,-0.006119636337294183,neg
(เว็บไซต์ - ADV),,0,-0.006119636337294183,-0.006119636337294183,neg
(กระ - VERB),"['เปลี้ย', 'เซิง', 'ร้น', 'ดุก', 'หน้ามืด']",0.006093383108565949,0,0.006093383108565949,pos
(สุ่ม - VERB),"['สุ่มตัวอย่าง', 'ทราฟ', 'ฟังก์ชัน', 'เมทริกซ์', 'บิต']",0,-0.006078643558001304,-0.006078643558001304,neg
(จ่าย - ADV),"['ผ่อนชำระ', 'ชำระ', 'กู้ยืม', 'ชดเชย', 'ชดใช้']",0.015933156203800914,-0.009856208114340062,0.006076948089460852,pos
(โปร - ADJ),"['คอล', 'ชั่น', 'แอ๊ก', 'ดีไซเนอร์', 'แบรนด์']",0,-0.0060420252233145495,-0.0060420252233145495,neg
(แย่ - ADJ),"['ย่ำแย่', 'กลุ้มใจ', 'คิดมาก', 'เลว', 'เพลีย']",0.006521752025141902,-0.012540831569046845,-0.006019079543904943,neg
(เอเชีย - ADV),"['ยุโรป', 'เอเซีย', 'เอเชียตะวันออกเฉียงใต้', 'ตะวันออกกลาง', 'ภาคพื้น']",0.006014772517555857,0,0.006014772517555857,pos
(แท็กซี่ - VERB),"['คนขับ', 'รถเมล์', 'มอเตอร์ไซค์', 'มอเตอร์ไซด์', 'กระบะ']",0,-0.00601409174702738,-0.00601409174702738,neg
(ริม - VERB),"['ริมทาง', 'เลียบ', 'เวิ้ง', 'เชิงเขา', 'ชายทะเล']",0.008589367057646454,-0.0025853408702121946,0.00600402618743426,pos
(นรก - VERB),"['อบายภูมิ', 'สวรรค์', 'เทวดา', 'สรวง', 'อเวจี']",0,-0.006002215581193528,-0.006002215581193528,neg
(นวด - ADJ),"['ฉีดยา', 'ทายา', 'เช็ด', 'คลึง', 'ฝังเข็ม']",0,-0.005983478175633091,-0.005983478175633091,neg
(ค่านิยม - VERB),"['ทัศนคติ', 'ความเชื่อ', 'อุดมการณ์', 'บรรทัดฐาน', 'วัฒนธรรม']",0,-0.00597571262287052,-0.00597571262287052,neg
(แบล็ค - ADJ),"['แคนยอน', 'เพรสส์', 'ลี่ย์', 'สโตน', 'ริคส์']",0,-0.00597571262287052,-0.00597571262287052,neg
(แย่ - VERB),"['ย่ำแย่', 'กลุ้มใจ', 'คิดมาก', 'เลว', 'เพลีย']",0,-0.00597571262287052,-0.00597571262287052,neg
(ตาด - VERB),"['น้ำตะโก', 'อะคริลิก', 'เปาต์', 'ฉลุลาย', 'เปาด์']",0,-0.00597571262287052,-0.00597571262287052,neg
(เจ็ทสกี - VERB),,0.014155576862093485,-0.008182531268241634,0.005973045593851851,pos
(สวรรค์ - VERB),"['สรวง', 'วิมาน', 'ดาวดึงส์', 'นรก', 'เทวดา']",0.0025334953422516916,-0.008495416946121171,-0.00596192160386948,neg
(เตียง - ADV),"['โซฟา', 'ฟูก', 'ที่นอน', 'เก้าอี้', 'เบาะ']",0.029438401047573986,-0.023478197480812615,0.005960203566761371,pos
(ติดเชื้อ - ADJ),,0,-0.005953310701135298,-0.005953310701135298,neg
(เศร้าโศก - VERB),,0,-0.0059255433937606,-0.0059255433937606,neg
(สถานีตำรวจ - VERB),,0,-0.005915953269886735,-0.005915953269886735,neg
(ปวดท้อง - VERB),"['ท้องเสีย', 'คลื่นไส้', 'แน่นหน้าอก', 'ปวดหัว', 'ปวด']",0.005876209544968884,0,0.005876209544968884,pos
(คุก - ADJ),"['ตะราง', 'แหง็ก', 'งอมแงม', 'วังวน', 'บ่วง']",0,-0.005873492850773336,-0.005873492850773336,neg
(ดวงอาทิตย์ - VERB),"['ดวงจันทร์', 'ดาวพุธ', 'ดาวศุกร์', 'ดาวเสาร์', 'วงโคจร']",0.005869867830526134,0,0.005869867830526134,pos
(กี่ - ADJ),"['ห้า', 'หก', 'นึง', 'เจ็ด', 'แปด']",0.019396119642422112,-0.013535162703227056,0.0058609569391950556,pos
(สดชื่น - ADJ),"['แจ่มใส', 'แช่มชื่น', 'เบิกบาน', 'ชุ่มชื่น', 'สดใส']",0.005850071063017543,0,0.005850071063017543,pos
(ใจเสาะ - ADJ),"['จักจี้', 'ปากบอน', 'เกียบ', 'เด๋อ', 'แอ๊ว']",0,-0.0058437741656958255,-0.0058437741656958255,neg
(ตา - VERB),"['นัยน์ตา', 'ตาคม', 'มฤ', 'ดวงตา', 'ทำตา']",0.008025230846823961,-0.013867455602734273,-0.005842224755910312,neg
(ทอด - VERB),"['ไข่ดาว', 'ผักบุ้ง', 'เบคอน', 'ทำปลา', 'เคี่ยว']",0.014827487881380098,-0.008992533774202244,0.005834954107177853,pos
(เครื่องบินไอพ่น - ADJ),,0,-0.005831256901571018,-0.005831256901571018,neg
(ตอนเย็น - VERB),"['ตอนเช้า', 'เช้า', 'ค่ำ', 'บ่าย', 'พรุ่งนี้']",0.011159738623810452,-0.005336569459883378,0.005823169163927074,pos
(ฉ้อ - ADJ),"['เปอะ', 'กรรโชก', 'ษฏร์', 'แสนยากร', 'กังฉิน']",0,-0.005822348779203816,-0.005822348779203816,neg
(โจมตี - ADV),"['ประณาม', 'รุกราน', 'กวาดล้าง', 'ต่อต้าน', 'สังหาร']",0,-0.005822348779203816,-0.005822348779203816,neg
(ครอง - VERB),"['พิชิต', 'มั่งคั่ง', 'กษัตริย์', 'ช่วงชิง', 'ยึดครอง']",0,-0.005806382557688631,-0.005806382557688631,neg
(ฉุด - ADJ),"['กระชาก', 'รั้ง', 'ยื้อยุด', 'เหวี่ยง', 'ดึง']",0,-0.005802343619357619,-0.005802343619357619,neg
(ดี - ADV),"['มันดี', 'ง่าย', 'รู้มาก', 'เก่ง', 'มาก']",0.0110694068424048,-0.005270809077557049,0.005798597764847752,pos
(เด็ก - VERB),"['วัยรุ่น', 'ผู้หญิง', 'ทารก', 'เด็กหญิง', 'พ่อแม่']",0.005777856236719654,0,0.005777856236719654,pos
(ตุ๊กตุ๊ก - ADV),,0,-0.005767029923794912,-0.005767029923794912,neg
(เจ็ด - ADV),"['แปด', 'หก', 'ห้า', 'เก้า', 'สี่']",0.00576423096017365,0,0.00576423096017365,pos
(ตรัง - VERB),"['กาญจนบุรี', 'พัทลุง', 'พิจิตร', 'ยะลา', 'ลพบุรี']",0,-0.005758312299644186,-0.005758312299644186,neg
(เล่น - ADV),"['ซ้อม', 'แข่ง', 'เต้นรำ', 'หยอก', 'เล่นตลก']",0.0057424893709277,0,0.0057424893709277,pos
(กิน - VERB),"['รับประทาน', 'ทาน', 'หุง', 'เคี้ยว', 'ดื่ม']",0.015917027275894714,-0.01018704765685264,0.005729979619042074,pos
(เก้า - VERB),"['แปด', 'เจ็ด', 'หก', 'ห้า', 'สี่']",0,-0.005706236541602014,-0.005706236541602014,neg
(รถมอเตอร์ไซค์ - ADJ),,0.005691919819096203,0,0.005691919819096203,pos
(หมวก - VERB),"['หมวกแก๊ป', 'ถุงมือ', 'เสื้อคลุม', 'หมวกนิรภัย', 'แว่นตา']",0.005691919819096203,0,0.005691919819096203,pos
(ห้อย - VERB),"['พาด', 'คล้อง', 'กลัด', 'ขึง', 'หนีบ']",0.005691919819096203,0,0.005691919819096203,pos
(รุ่น - ADJ),"['ยุค', 'หนุ่ม', 'เวอร์ชั่น', 'สมัย', 'นักเขียน']",0.005691919819096203,0,0.005691919819096203,pos
(กะพริบตา - VERB),,0.005691919819096203,0,0.005691919819096203,pos
(ฉลอง - VERB),"['เฉลิมฉลอง', 'จัดงาน', 'ปาร์ตี้', 'คริสต์มาส', 'สงกรานต์']",0.005691919819096203,0,0.005691919819096203,pos
(สันโดษ - ADJ),"['สมถะ', 'หวงแหน', 'กล้าหาญ', 'ศักดิ์ศรี', 'ดีงาม']",0.005691919819096203,0,0.005691919819096203,pos
(ลำไส้ - VERB),"['เส้นเลือด', 'หลอดเลือด', 'กระเพาะ', 'หลอดลม', 'ตับ']",0.005691919819096203,0,0.005691919819096203,pos
(บ้าคลั่ง - ADV),,0.005691919819096203,0,0.005691919819096203,pos
(ค้นหา - ADJ),"['แสวงหา', 'พิสูจน์', 'ค้นพบ', 'หา', 'สำรวจ']",0.005691919819096203,0,0.005691919819096203,pos
(นุ่ง - VERB),"['โจงกระเบน', 'สรวม', 'สวม', 'เชิ้ต', 'ห่ม']",0.005691919819096203,0,0.005691919819096203,pos
(งาม - VERB),"['งดงาม', 'สวยงาม', 'สวย', 'อัปลักษณ์', 'อ่อนช้อย']",0.005691919819096203,0,0.005691919819096203,pos
(รอด - VERB),"['ลักพา', 'รอดพ้น', 'หลีก', 'พราก', 'เอี้ยว']",0.005691919819096203,0,0.005691919819096203,pos
(อินน์ - ADJ),"['รีเจนท์', 'ซั่นส์', 'ชิค', 'ซิซซ์', 'คริสตี']",0.005691919819096203,0,0.005691919819096203,pos
(อ่อนน้อม - ADJ),"['นอบน้อม', 'ถ่อม', 'ซื่อสัตย์', 'ซื่อตรง', 'จงรักภักดี']",0.005691919819096203,0,0.005691919819096203,pos
(ร่มเงา - ADJ),,0.005691919819096203,0,0.005691919819096203,pos
(เวอร์ค - VERB),"['เอกสารราชการ', '๘๗๙', 'ปลาส้ม', '๑๙๒๑', '๑๘๖๘']",0,-0.005685127552008977,-0.005685127552008977,neg
(รู้จัก - ADV),"['คุ้นเคย', 'รู้จักมักคุ้น', 'ไว้ใจ', 'คบ', 'เชื่อใจ']",0,-0.005685127552008977,-0.005685127552008977,neg
(เคารพ - VERB),"['ยำเกรง', 'นับถือ', 'เลื่อมใส', 'ซื่อสัตย์', 'กตัญญู']",0,-0.005685127552008977,-0.005685127552008977,neg
(โยน - VERB),"['ยัด', 'ขว้าง', 'เขวี้ยง', 'เขี่ย', 'ฟาด']",0,-0.0056170031307721515,-0.0056170031307721515,neg
(สีน้ำตาล - VERB),,0.010714514025062237,-0.016283319171175505,-0.005568805146113269,neg
(วิว - ADV),"['ทิวทัศน์', 'ทัศนียภาพ', 'น้ำตก', 'เฉลียง', 'ชายหาด']",0.005563737326350653,0,0.005563737326350653,pos
(คลับ - ADJ),"['เซ็นเตอร์', 'ไนท์', 'ซุปเปอร์', 'มินิ', 'แกรนด์']",0.013396512753111635,-0.00784014525587805,0.0055563674972335855,pos
